Issue key,Status,Priority,Custom field (Severity),Project key,Issue Type,Created,Assignee,Custom field (Digital Service),Summary,Description
DCM021CX0118-22702,Rejected,Medium,Critical,DCM021CX0118,Bug,2020-07-06T09:27:00,Ariel Pons Alonso,2. Orders & Delivery Schedule,MX  DS2 Canceled orders do not save actions,Canceled orders do not save actions  User: ferreterachamizaluser@mailinator.com Pass: TestCycleV2CemexGo 50025163  CONSTRUCTORA VILLA DEL PALMAR 66637145  2019 Villa del Palmar Product: 20000267  Steps:  Select Order: 8009922559 Select Option Cancel  !image-2020-07-06-09-21-32-113.png|width=200 height=183!     !image-2020-07-06-09-26-10-829.png|width=200 height=183!     !image-20200706-142818.png|width=1707 height=919!   
DCM021CX0118-22701,Rejected,Medium,Critical,DCM021CX0118,Bug,2020-07-06T09:27:00,Denisse Adriana Herrera Silva,2. Orders & Delivery Schedule,MX  DS2 Canceled orders do not save actions,Canceled orders do not save actions  Delivery time is not modified  User: ferreterachamizaluser@mailinator.com Pass: TestCycleV2CemexGo 50025163  CONSTRUCTORA VILLA DEL PALMAR 66637145  2019 Villa del Palmar Product: 20000267  Steps:  Select Order: 8009922559 Select Option Cancel     !image-2020-07-06-09-21-32-113 (2c7af4c2-1b5d-48fa-b093-d0f8c7db9079).png|width=1280 height=691!  !image-20200706-142818.png|width=1280 height=689!      
DCM021CX0118-22703,Closed,Medium,Critical,DCM021CX0118,Bug,2020-07-06T17:19:00,Denisse Adriana Herrera Silva,2. Orders & Delivery Schedule,PP_MX  DS2 Group orders button is not displayed,Group orders button is not displayed    User: MXCXGOV2@cemexlabs.com  PSW: C3m3xgo01  Customer: 50003048    Select request order  Select Product Line : Bag Cement  Select Delivery Method : Delivery  Next  Jobsite / POD:  66514135 El Semillero La Purisima(JAJB)  Next     !image-2020-07-06-17-18-38-147.png|thumbnail!     QA   !image-2020-07-06-17-19-15-425.png|thumbnail!   
DCM021CX0118-22704,Closed,Medium,Major,DCM021CX0118,Bug,2020-07-06T18:22:00,Denisse Adriana Herrera Silva,2. Orders & Delivery Schedule,MX DS2 When modify quantity   not received notification correctly,When modify quantity   not received notification correctly  User: ferreterachamizaluser@mailinator.com Pass: TestCycleV2CemexGo 50025163  CONSTRUCTORA VILLA DEL PALMAR 66637145  2019 Villa del Palmar Product: 20000267  Select Option Modify Increase quantity + 1  !image-2020-07-06-18-20-30-379.png|width=200 height=183!     Notification send QTY  7   !image-20200706-232346.png|width=1707 height=924!     !image-20200706-233023.png|width=1707 height=922!
DCM021CX0118-22705,Closed,Medium,Critical,DCM021CX0118,Bug,2020-07-06T18:26:00,Javier Iracheta,2. Orders & Delivery Schedule,MX DS2 When modify the delivery time   not received notification,When modify the delivery time   not received notification  User: ferreterachamizaluser@mailinator.com Pass: TestCycleV2CemexGo 50025163  CONSTRUCTORA VILLA DEL PALMAR 66637145  2019 Villa del Palmar Product: 20000267  Select Option Modify Change Delivery time : 9AM to 10 AM Hrs  !image-2020-07-06-18-25-17-218.png|width=200 height=183!     !image-20200706-232816.png|width=1707 height=960!     !image-20200706-232800.png|width=1707 height=922!
DCM021CX0118-22706,Rejected,Medium,Major,DCM021CX0118,Bug,2020-07-06T19:11:00,hildaelisa.saldana,3. Delivery Tracking,UAT_US_DS3_FlyAsh and Slag trucks are not showing up in the map,*Fly Ash*  *Ticket:*  178149103 Dispatched from *plant* 1132 *user:* dispatch.rmx.usa3@mailinator.com *passowrd:* TestUATV2CemexGo *Console Link:* [https://qa-deliverytracking-console.cemexgo.com/|https://qa-deliverytracking-console.cemexgo.com/]  *Slag*  *Ticket:* 177894087 dispatched from *plant 4433*  *user:* dispatch.rmx.usa3@mailinator.com *passowrd:* TestUATV2CemexGo  *Console Link:*  [https://qa-deliverytracking-console.cemexgo.com/|https://qa-deliverytracking-console.cemexgo.com/]  *Actual:* Checked in the Driver´s console  selected the plant 1132 and 4433 in the plant selection menu and then  took the ticket. When on the map section. no truck was displayed.  *Expected:* to see the truck over the map with the ticket. 
DCM021CX0118-22707,Open,Medium,Critical,DCM021CX0118,Bug,2020-07-06T19:22:00,hildaelisa.saldana,3. Delivery Tracking,UAT_US_DS3_FlyAsh&Slag_PreEPOD_notshowing all the info,*FlyAsh*   Ticket:  178149103 Dispatched from *plant *1132 *user: *dispatch.rmx.usa3@mailinator.com *passowrd: *TestUATV2CemexGo *Console Link: * [https://qa-deliverytracking-console.cemexgo.com/|https://qa-deliverytracking-console.cemexgo.com/]  *Slag*   *Ticket:* 177894087 dispatched from *plant 4433*  *Actual:* Cuando obtengo el pre-epod del ticket de arriba  hay campos del mismo en blanco.  *Esperado:* Que todos los campos marcados con amarillo esten llenos conforme a la información requerida.  *Campos faltantes:* En Fly Ash y Slag faltan los siguientes Ticket date  Begin Load  Ticket time  Sap Contract  Shipping unit  carrier name e Incoterms. En el caso de Slag  faltá también el campo de Trailer 1. 
DCM021CX0118-22708,Closed,Medium,Major,DCM021CX0118,Bug,2020-07-07T09:30:00,Denisse Adriana Herrera Silva,2. Orders & Delivery Schedule,MX  DS2 Order creation by using special invoice with NO prices visualization,Order creation by using special invoice with NO prices visualization  It is observed that the prices of the products are shown  only the total is deactivated    User: ferreterachamizaluser@mailinator.com  Pass: TestCycleV2CemexGo  50025163  CONSTRUCTORA VILLA DEL PALMAR  66637145  2019 Villa del Palmar  Product: 20000267    Steps:    Select option Request Order  Select Product Line: Ready Mix  Select Delivery Method: Delivery  Jobsite: 66637145  POD: 66637145  Receiving person: BUIS ALAN  Special instructions: COMENTARIOS  Select Product: 20000267  Cant: 7 M3  CONTRACT: 0176065410  Add Additive : ADITIVO DE LINEA  SELECT PROFILE : PERFIL DHS  Choose delivery date and time to get availability: JULY 8   10 AM  Select NEXT  Select Finish     !image-2020-07-07-09-29-43-864.png|thumbnail! 
DCM021CX0118-22709,Rejected,Medium,Minor,DCM021CX0118,Bug,2020-07-07T15:52:00,Ariel Pons Alonso,2. Orders & Delivery Schedule,MX  DS2 Does not send notification (Campanita) #ENHANCEMENT,Does not send notification (Campanita) #ENHANCEMENT    User: ferreterachamizaluser@mailinator.com  Pass: TestCycleV2CemexGo  50025163  CONSTRUCTORA VILLA DEL PALMAR  66637145  2019 Villa del Palmar  Product: 20000267    Expect:  In production  each time a client generates a request  a notification saved in their mailbox (campanita)       !image-2020-07-07-15-48-46-125.png|thumbnail!    !image-2020-07-07-15-49-07-696.png|thumbnail! 
DCM021CX0118-22710,Rejected,Medium,Minor,DCM021CX0118,Bug,2020-07-07T16:01:00,Ariel Pons Alonso,2. Orders & Delivery Schedule,MX  DS2 Mail Layout #ENHANCEMENT,It is observed that in the body of the mail the obligatory fields are not sent  User: [normaenriquezuser@mailinator.com|mailto:normaenriquezuser@mailinator.com] Pass: TestCycleV2CemexGo 50798682 - RIVIERA PARK SA DE CV Material: 20000267 Contract: 0176439024 Order: 0176439031  Select option Request Order Select Product Line: Ready Mix Select Delivery Method: Delivery Jobsite: 66557023 POD: 66557023 Receiving person: DIAZ JOEL Special instructions: COMENTARIOS Select Product: 20000267 Cant: 1 M3 CONTRACT: 0176439024 Add Additive : ADITIVO DE LINEA  IMPERMEABILIZANTE 1%  HIDRATIUM SELECT PROFILE : PERFIL DHS Choose delivery date and time to get availability: JULY 3   12 AM Select NEXT Select Finish    Must be added to the mail body 1 POD 2. Special instructions 2. Additive 3. Application 4. Spacing 5. Unload time 6. Pump Capacity  Confimed   Bloq   Cancel and Modify   !image-2020-07-07-15-55-26-901.png|width=200 height=183!   
DCM021CX0118-22711,Closed,Medium,Minor,DCM021CX0118,Bug,2020-07-07T19:20:00,Javier Iracheta,2. Orders & Delivery Schedule,Duplicated notification mail after modification,  Login and select client and jobsite with the following data    User: ferreterachamizaluser@mailinator.com  Pass: TestCycleV2CemexGo  50025163  CONSTRUCTORA VILLA DEL PALMAR  66637145  2019 Villa del Palmar    goto order history and modify order 8009922696       modify the quantity and save it    you will receive a duplicated mail  see attachment    
DCM021CX0118-22712,Closed,Medium,Critical,DCM021CX0118,Bug,2020-07-07T19:26:00,Javier Iracheta,2. Orders & Delivery Schedule,Wrong quantity send to notification than stored in RMS after modification,Use the following data to login    User: ferreterachamizaluser@mailinator.com  Pass: TestCycleV2CemexGo  50025163  CONSTRUCTORA VILLA DEL PALMAR  66637145  2019 Villa del Palmar    an order (see video of link below) is modified changing QTY from 12 to 15   modification goes fine and successful message is displayed  however  mail recieved has 14 as qty.    repeat the operation with the same order and QTY is 12 no the expected 15.        https://cemex-my.sharepoint.com/:v:/r/personal/javier_iracheta_ext_cemex_com/Documents/OLS/OLS_RMX/evidencia/2020-07-07_18-28-23.mp4?csf=1&web=1&e=JUzs1i  
DCM021CX0118-22713,Closed,Medium,Critical,DCM021CX0118,Bug,2020-07-08T10:12:00,Denisse Adriana Herrera Silva,2. Orders & Delivery Schedule,PP_ MX DS2 Incorrect lines of business (multiple loads),PP_ MX DS2 ncorrect lines of business (multiple loads)    User: MXCXGOV2@cemexlabs.com  PSW: C3m3xgo01  Customer: 50003048    Select Option Multiple Loads  Select Product Line : Bag Cement    Preproduction   !image-2020-07-08-10-10-48-836.png|thumbnail!       In production only have 3 Product Line  Production   !image-2020-07-08-10-11-29-707.png|thumbnail!   
DCM021CX0118-22714,Closed,Medium,Critical,DCM021CX0118,Bug,2020-07-08T10:15:00,Denisse Adriana Herrera Silva,2. Orders & Delivery Schedule,PP_ MX DS2 Incorrect lines of business (Demand Schedule),PP_ MX DS2 ncorrect lines of business (multiple loads)  User: MXCXGOV2@cemexlabs.com PSW: C3m3xgo01 Customer: 50003048  Select Option Multiple Loads Select Product Line : Bag Cement  Preproduction     !image-20200708-151804.png|width=1707 height=925!    In production only have 3 Product Line Production  !image-20200708-151757.png|width=1707 height=916!   
DCM021CX0118-22715,Rejected,Medium,Critical,DCM021CX0118,Bug,2020-07-08T11:25:00,Daniela Garcia,2. Orders & Delivery Schedule,PP_ MX DS2 It does not allow to select active jobsite  (Concrete Ready Mix),It does not allow to select active jobsite (Concrete Ready Mix)  User: MXCXGOV2@cemexlabs.com PSW: C3m3xgo01 Customer: 50003048 Jobsite 66514135  Select request order Select Product Line : Ready Mix Select Delivery Method : Delivery Next Select jobsite: 66514135  !image-2020-07-08-11-06-34-838.png|width=200 height=183!     !image-20200708-163001.png|width=1707 height=920!
DCM021CX0118-22716,Rejected,Medium,Major,DCM021CX0118,Bug,2020-07-08T17:01:00,Ruben Osvaldo Garcia Villarreal,2. Orders & Delivery Schedule,On Hold - API is sending "False" but the order it is On Hold,https://qa.cemexgo.com/  normaenriquezuser@mailinator.com TestCycleV2CemexGo    Steps:  # Create an order  # Dispatch the order unitl the load is TJST  # Go to the order  # Click "Hold"  Result:   The API is returning false when infact is performing the action  Expected:  If the API is able to perform the action I should recive a confirmation message   !image-2020-07-08-17-02-53-553.png|thumbnail!    !image-2020-07-08-17-03-08-817.png|thumbnail! 
DCM021CX0118-22717,Closed,Medium,Critical,DCM021CX0118,Bug,2020-07-08T17:30:00,Denisse Adriana Herrera Silva,2. Orders & Delivery Schedule,PP_ MX  DS2 Optimal origin bulk cement orders,Optimal origin bulk orders    User: MXCXGOV2@cemexlabs.com  PSW: C3m3xgo01  Customer: 50003048  Jobsite 66514135    Select request order  Select Product Line : BuLk Cement  Select Delivery Method : Delivery  Select jobsite/ POD: 66514135  Select Product 10001191  Cant 8  Select Next     !image-2020-07-08-17-26-54-806.png|thumbnail!       The same order is created in SAP and there if it is confirmed     !image-2020-07-08-17-27-33-096.png|thumbnail!     Digital Confirmation   !image-2020-07-08-17-28-01-922.png|thumbnail!    !image-2020-07-08-17-29-20-743.png|thumbnail! 
DCM021CX0118-22718,Closed,Medium,Major,DCM021CX0118,Bug,2020-07-08T17:56:00,Ariel Pons Alonso,2. Orders & Delivery Schedule,PP_ MX  DS2 No confirmation email for bag cement orders,No confirmation email for cement orders    User: MXCXGOV2@cemexlabs.com  PSW: C3m3xgo01  Customer: 50003048  Jobsite 66514135    Select request order  Select Product Line : Bag Cement  Select Delivery Method : Delivery  Select JObsite / POD: 66514135  Select Product: 10011824  Qty: 20.25  Select Group  Select Next   Select Finish    Create Order 173940221     !image-2020-07-08-17-52-53-022.png|thumbnail!      !image-2020-07-08-17-53-56-282.png|thumbnail!     But in QA is send confirmation email for bag cement orders   !image-2020-07-08-17-55-30-763.png|thumbnail!   
DCM021CX0118-22719,Rejected,Medium,Critical,DCM021CX0118,Bug,2020-07-09T12:25:00,Gerardo Herrera Guerrero,2. Orders & Delivery Schedule,MX  DS2 Not all schedules are shown on the calendar,Not all schedules are shown on the calendar    User: ferreterachamizaluser@mailinator.com  Pass: TestCycleV2CemexGo  50025163  CONSTRUCTORA VILLA DEL PALMAR  66637145  2019 Villa del Palmar  Product: 20000267    Steps:    Select option Request Order  Select Product Line: Ready Mix  Select Delivery Method: Delivery  Jobsite: 66637145  POD: 66637145  Receiving person: BUIS ALAN  Special instructions: COMENTARIOS  Select Product: 20000267  Cant: 1 M3  CONTRACT: 0176438843  Add Additive : ADITIVO DE LINEA  SELECT PROFILE : PERFIL DHS  Choose delivery date and time to get availability: JULY 10   8 AM       AM:   10:30  11:00 and 11:30 hours are not shown  !image-2020-07-09-12-20-56-477.png|thumbnail!     But the schedule 11 AM is available   !image-2020-07-09-12-22-47-806.png|thumbnail!   {color:#205081}  PM : Review in history until what time the service will be available{color}   !image-2020-07-09-12-24-17-235.png|thumbnail!   Select NEXT  Select Finish
DCM021CX0118-22720,Closed,Medium,Major,DCM021CX0118,Bug,2020-07-09T12:41:00,Denisse Adriana Herrera Silva,2. Orders & Delivery Schedule,MX  DS2 Checkbox waiting list,Checkbox waiting list    User: normaenriquezuser@mailinator.com  Pass: TestCycleV2CemexGo  50798682 RIVIERA PARK SA DE CV  66557023  CP-I RIVIERA PARK  Product: 20000267    Steps:    Select option Request Order  Select Product Line: Ready Mix  Select Delivery Method: Delivery  Jobsite: 66557023  POD: 66557023  Receiving person: DIAZ JOEL  Special instructions: COMENTARIOS  Select Product: 20000267  Cant: 7 M3 and  Adjustment  CONTRACT: 0176439024  Add Additive : ADITIVO DE LINEA  SELECT PROFILE : PERFIL DHS  Choose delivery date and time to get availability: JULY 10   8 AM  And select July 10   9 AM (available)  Select NEXT  Select Finish      Expected:  If the client selects an available time and a time that is on the waiting list  in sap the flag of "on waiting list" should not be saved   !image-2020-07-09-12-39-05-249.png|thumbnail!   
DCM021CX0118-22721,Closed,Medium,Critical,DCM021CX0118,Bug,2020-07-09T14:31:00,Javier Iracheta,2. Orders & Delivery Schedule,PP_ MX  DS2 Does not show advance invoice,Does not show advance invoice  Select request order Select Product Line : Bag Cement Select Delivery Method : Delivery Select JObsite / POD: 65921561  Select advance invoice:   !image-20200709-193813.png|width=1705 height=919!    !image-2020-07-09-14-30-14-185.png|width=200 height=183!   In SAP if you can create an advance invoice order (173940237)    !image-20200709-193927.png|width=1707 height=960!
